order_id,transaction_id,User_ID,Payment_Method,shipping_cost,order_status,total_items,order_total
2222,6222,d9a0217a,Cash on Delivery,6.96,Delivered,2,1217.26
2223,6223,faafe05b,Cash on Delivery,16.44,Delivered,1,216.26
2224,6224,5a406d56,Credit Card,6.03,Delivered,1,11.08
2225,6225,a5464600,Debit Card,5.19,Delivered,1,240.86
2226,6226,a6c1a28f,Debit Card,18.47,Delivered,2,1093.8400000000001
2227,6227,95517d12,Credit Card,13.72,Delivered,2,1074.5900000000001
2228,6228,72567069,Credit Card,10.28,Delivered,3,1213.98
2229,6229,d1481060,Credit Card,8.49,Delivered,1,334.27
2230,6230,4f231045,Debit Card,14.25,Delivered,3,880.6899999999999
2231,6231,fa1105cb,Debit Card,12.64,Returned,3,745.55
2232,6232,1e9fc577,Debit Card,19.87,Delivered,3,1088.44
2233,6233,52ee67bc,UPI,19.75,Returned,1,425.81
2234,6234,59b1a413,UPI,14.53,Delivered,1,327.66
2235,6235,02548f78,Credit Card,11.64,Delivered,1,239.36
2236,6236,44b22350,Debit Card,12.37,Delivered,2,373.8
2237,6237,f3431ec8,Net Banking,15.24,Delivered,1,673.48
2238,6238,6531579c,Credit Card,6.52,Delivered,2,414.35
2239,6239,028173ef,Debit Card,9.93,Cancelled,1,124.93
2240,6240,6a689dac,Cash on Delivery,6.13,Returned,1,366.53
2241,6241,a8343047,Net Banking,6.1,Delivered,1,631.76
2242,6242,0b010741,Net Banking,7.94,Delivered,1,39.86
2243,6243,5f7fa070,Credit Card,12.28,Delivered,1,424.43999999999994
2244,6244,9e064b40,UPI,16.77,Delivered,4,924.61
2245,6245,7538d8e4,Net Banking,12.28,Delivered,1,16.9
2246,6246,5aa04d8b,UPI,10.03,Delivered,2,1167.8400000000001
2247,6247,8a72634d,Debit Card,6.24,Delivered,1,142.06
2248,6248,28eb571c,UPI,13.25,Delivered,3,1804.17
2249,6249,376509b0,UPI,9.07,Delivered,3,466.27000000000004
2250,6250,d763b012,Cash on Delivery,14.22,Delivered,2,836.64
2251,6251,e7b928bc,UPI,19.66,Delivered,2,601.84
2252,6252,7e725db9,Net Banking,6.67,Returned,3,560.8000000000001
2253,6253,6e218819,Net Banking,8.18,Delivered,3,464.17
2254,6254,f6e401ef,UPI,12.1,Cancelled,1,696.96
2255,6255,891b68a1,Net Banking,19.53,Delivered,2,655.06
2256,6256,3b05ed95,Debit Card,16.58,Returned,1,435.67
2257,6257,e5964ecd,Debit Card,18.47,Delivered,3,1302.6
2258,6258,afbfbe33,UPI,10.01,Delivered,3,1210.8899999999999
2259,6259,36e2ff8c,UPI,19.88,Cancelled,1,36.75
2260,6260,85c628f0,Credit Card,6.54,Delivered,1,182.16
2261,6261,4c3cdcb6,Credit Card,5.79,Delivered,2,425.41999999999996
2262,6262,5d5b3af7,Net Banking,17.83,Returned,3,250.35000000000002
2263,6263,f3498014,Cash on Delivery,18.91,Delivered,1,153.8
2264,6264,a429364b,Net Banking,6.36,Returned,1,262.91
2265,6265,96f8bb90,UPI,6.7,Delivered,1,762.3
2266,6266,b9fba9b9,Net Banking,5.5,Cancelled,2,197.21
2267,6267,440ae23c,Net Banking,6.57,Delivered,1,124.76
2268,6268,1ae291af,Net Banking,8.14,Delivered,1,430.3
2269,6269,efb78e51,UPI,19.55,Delivered,2,503.68
2270,6270,1d2c993f,Credit Card,15.02,Cancelled,1,591.2
2271,6271,14a4d873,Net Banking,16.68,Delivered,1,508.92
2272,6272,f1cc2d2c,UPI,16.64,Delivered,4,1203.3600000000001
2273,6273,50e8f967,Net Banking,13.03,Delivered,2,1012.06
2274,6274,cc5a39bd,Credit Card,16.96,Delivered,1,199.69
2275,6275,178230e0,Cash on Delivery,13.94,Delivered,1,55.52
2276,6276,9fe834ec,Net Banking,9.72,Cancelled,1,340.11
2277,6277,12a6e549,UPI,13.42,Delivered,2,352.32
2278,6278,7dd71ecb,Net Banking,13.0,Delivered,1,367.11
2279,6279,133c8a19,Debit Card,17.35,Delivered,2,1366.42
2280,6280,fdd0b0b7,Debit Card,19.73,Delivered,1,11.06
2281,6281,11541d26,Net Banking,11.17,Delivered,2,488.58000000000004
2282,6282,20a55aba,Credit Card,16.45,Delivered,1,321.11
2283,6283,9153c543,Debit Card,6.5,Delivered,1,242.61
2284,6284,db220edd,Net Banking,16.65,Delivered,2,775.87
2285,6285,3a2348ca,Cash on Delivery,10.57,Delivered,1,210.56
2286,6286,89368ede,Net Banking,5.59,Delivered,1,104.08
2287,6287,d995d10a,Cash on Delivery,10.45,Delivered,2,247.36
2288,6288,819d4337,UPI,14.16,Delivered,2,900.19
2289,6289,11a0b7bc,Debit Card,6.79,Delivered,1,36.16
2290,6290,260c8ec5,Net Banking,18.86,Delivered,3,163.81
2291,6291,4eada12f,UPI,6.17,Delivered,3,488.08000000000004
2292,6292,00db7b85,Net Banking,18.95,Cancelled,1,901.8
2293,6293,e186c635,Net Banking,15.61,Delivered,3,1252.22
2294,6294,18a7315f,Net Banking,9.95,Delivered,2,2481.99
2295,6295,52afc672,Debit Card,10.86,Delivered,1,332.47
2296,6296,b1c9cd33,Net Banking,16.11,Delivered,2,822.8299999999999
2297,6297,5203df6d,Credit Card,14.02,Delivered,1,27.19
2298,6298,bf9dc5bd,Cash on Delivery,15.07,Delivered,1,1133.19
2299,6299,2b33b2b6,Net Banking,10.84,Delivered,1,309.34
2300,6300,68722b9b,Credit Card,12.32,Delivered,1,983.4
2301,6301,1b0d38af,Cash on Delivery,19.85,Delivered,1,360.24
2302,6302,41ea1235,Debit Card,8.21,Delivered,1,161.82
2303,6303,ad1e2bd6,UPI,11.27,Delivered,1,146.92
2304,6304,f7c63887,UPI,9.38,Delivered,1,101.62
2305,6305,33af27e1,Cash on Delivery,16.48,Delivered,4,707.43
2306,6306,2c5dc3ec,Net Banking,16.46,Delivered,2,210.57
2307,6307,1a6c5c08,UPI,9.39,Delivered,3,1634.2500000000002
2308,6308,e6a28a9a,Debit Card,6.22,Delivered,2,684.71
2309,6309,486bec14,UPI,5.17,Delivered,3,904.39
2310,6310,6fc35e9b,Cash on Delivery,11.41,Delivered,2,301.74
2311,6311,f6c5b1e3,Credit Card,11.16,Delivered,1,873.4499999999999
2312,6312,4e082c18,Cash on Delivery,19.83,Delivered,2,1237.75
2313,6313,ae7b7c68,Debit Card,12.05,Delivered,1,845.4
2314,6314,6b7e7043,Cash on Delivery,8.85,Returned,3,1227.75
2315,6315,176bbab8,Debit Card,18.37,Delivered,1,198.39
2316,6316,0ec44907,Credit Card,12.37,Returned,1,113.97
2317,6317,5ed3f96c,Net Banking,13.99,Delivered,1,486.54
2318,6318,db0be3ef,Net Banking,6.44,Delivered,1,236.53
2319,6319,ef63128f,Cash on Delivery,10.74,Delivered,2,321.35
2320,6320,a48689fb,Cash on Delivery,19.16,Delivered,1,140.42
2321,6321,be52378d,Credit Card,13.84,Delivered,1,110.93
2322,6322,060cf692,UPI,10.17,Delivered,1,45.47
2323,6323,bb9c024b,Net Banking,14.39,Delivered,2,581.73
2324,6324,065012c5,UPI,18.66,Delivered,1,517.84
2325,6325,e49bbd21,Debit Card,9.11,Delivered,3,1056.82
2326,6326,aee2eea3,Cash on Delivery,12.58,Returned,1,440.06
2327,6327,bd42adcc,Cash on Delivery,19.38,Cancelled,1,144.77
2328,6328,b1ae1119,Net Banking,7.59,Delivered,2,865.8299999999999
2329,6329,cd3d2fd4,Net Banking,15.79,Cancelled,1,766.5
2330,6330,ca6f4f5a,Cash on Delivery,14.22,Cancelled,2,66.87
2331,6331,4884a43e,Debit Card,15.2,Delivered,1,631.52
2332,6332,97f18950,Net Banking,10.27,Delivered,1,703.74
2333,6333,6c7ff37f,Credit Card,9.71,Delivered,1,468.94
2334,6334,dc061c43,Net Banking,15.26,Delivered,1,32.24
2335,6335,a2f07ba8,Cash on Delivery,8.23,Delivered,1,230.47
2336,6336,215a7f76,Debit Card,11.29,Delivered,1,277.9
2337,6337,b9cfaba1,Debit Card,7.82,Delivered,1,240.64
2338,6338,d7a17cb0,UPI,5.12,Delivered,2,1407.42
2339,6339,d30c4698,Cash on Delivery,19.55,Delivered,1,272.37
2340,6340,ff985431,Net Banking,11.48,Delivered,2,118.87
2341,6341,b247da3d,Debit Card,19.54,Delivered,3,947.3900000000001
2342,6342,aba9b6cd,Net Banking,7.1,Cancelled,2,1271.26
2343,6343,5e31c73f,Net Banking,13.81,Delivered,1,215.82
2344,6344,fdcc0170,Cash on Delivery,8.01,Delivered,3,1136.2
2345,6345,931db1ae,Credit Card,16.85,Returned,3,732.71
2346,6346,017b4433,Debit Card,16.76,Cancelled,2,818.0600000000001
2347,6347,ac61f504,Debit Card,6.69,Delivered,1,150.29
2348,6348,313b6efb,Cash on Delivery,18.68,Delivered,1,236.7
2349,6349,6258f6d7,UPI,7.92,Returned,1,1065.44
2350,6350,842b3cac,UPI,14.19,Delivered,2,194.56
2351,6351,72d22971,Cash on Delivery,19.78,Delivered,1,321.55
2352,6352,3199bdec,Cash on Delivery,18.24,Delivered,2,688.1800000000001
2353,6353,1ec05b76,Debit Card,19.35,Delivered,1,589.26
2354,6354,91bacb2f,Cash on Delivery,10.14,Delivered,1,254.41
2355,6355,faed997b,Net Banking,6.58,Delivered,1,601.92
2356,6356,2ad90cf7,UPI,7.83,Returned,2,142.97
2357,6357,33ec4e9b,Credit Card,12.51,Delivered,2,684.0799999999999
2358,6358,ec6cf96c,UPI,16.9,Delivered,1,42.68
2359,6359,ada22b55,UPI,7.25,Delivered,3,576.47
2360,6360,6365cc96,UPI,14.9,Returned,1,74.8
2361,6361,7a0f6041,Debit Card,9.85,Delivered,1,189.25
2362,6362,be6086f7,Credit Card,10.12,Delivered,2,507.36
2363,6363,618b72c3,Debit Card,14.93,Cancelled,1,1681.64
2364,6364,957b2713,Net Banking,12.0,Delivered,1,749.97
2365,6365,9cb99a90,Debit Card,17.18,Delivered,2,1513.32
2366,6366,b1e0160e,Credit Card,7.34,Cancelled,2,391.78
2367,6367,1ddc65f3,Cash on Delivery,16.85,Returned,1,376.52
2368,6368,927e4946,UPI,5.96,Delivered,1,230.52
2369,6369,5bc7097b,Cash on Delivery,7.91,Cancelled,1,310.04
2370,6370,d9b27cae,Credit Card,14.84,Delivered,1,214.57
2371,6371,5bf80274,Cash on Delivery,17.82,Delivered,1,383.56
2372,6372,10c04728,Cash on Delivery,8.79,Cancelled,2,597.83
2373,6373,346f2c53,Cash on Delivery,9.91,Returned,3,197.79
2374,6374,29b1dbdf,UPI,13.06,Delivered,3,899.2
2375,6375,aaab560b,UPI,8.17,Delivered,1,620.28
2376,6376,c1eba76b,UPI,17.17,Delivered,1,235.92
2377,6377,edaea13b,Credit Card,16.6,Delivered,1,382.19
2378,6378,4062921e,Net Banking,7.18,Delivered,2,878.0699999999999
2379,6379,5a02a69f,Net Banking,11.96,Delivered,1,232.44
2380,6380,eb01d335,Credit Card,16.62,Delivered,2,351.76
2381,6381,a69f0bc8,UPI,10.06,Delivered,1,355.47
2382,6382,ce7d898b,UPI,14.5,Delivered,2,254.0
2383,6383,ce065ab2,Net Banking,5.75,Delivered,1,130.9
2384,6384,31efc044,UPI,14.13,Delivered,1,209.16
2385,6385,e235eaa8,UPI,7.29,Delivered,2,721.16
2386,6386,8b1beff4,Credit Card,17.46,Cancelled,1,390.38
2387,6387,abff895f,Net Banking,10.33,Delivered,2,870.28
2388,6388,04bcfff8,Debit Card,9.22,Delivered,2,361.61
2389,6389,d6a11b96,Debit Card,17.61,Delivered,1,258.27
2390,6390,40d1379a,Net Banking,5.75,Delivered,3,1011.37
2391,6391,36f7dbc7,Net Banking,10.95,Delivered,1,35.55
2392,6392,172bd712,Net Banking,10.55,Delivered,1,364.25
2393,6393,92b25a6f,Net Banking,9.27,Delivered,1,105.52
2394,6394,8f9251fe,Debit Card,18.68,Delivered,3,1520.52
2395,6395,409bdf76,UPI,16.26,Delivered,1,43.25
2396,6396,0bca6ec2,Net Banking,5.96,Delivered,3,1797.31
2397,6397,1e8db66c,UPI,15.72,Cancelled,1,12.81
2398,6398,5c591a5c,Credit Card,12.91,Delivered,2,1122.88
2399,6399,d646700c,UPI,18.51,Delivered,3,942.62
2400,6400,7fd4a6ba,Debit Card,9.69,Delivered,2,1955.54
2401,6401,8febe2bc,Debit Card,13.61,Delivered,1,367.19
2402,6402,85227829,Debit Card,12.51,Cancelled,1,173.94
2403,6403,1624e787,Cash on Delivery,12.34,Delivered,1,193.8
2404,6404,3b85b7a7,Credit Card,11.84,Cancelled,1,610.08
2405,6405,53449dab,Debit Card,8.08,Delivered,1,865.52
2406,6406,c8be2ec5,Cash on Delivery,16.34,Cancelled,2,341.87
2407,6407,997c274b,Debit Card,11.77,Delivered,3,1219.95
2408,6408,69ced3cb,UPI,19.38,Delivered,1,442.02
2409,6409,372fa176,Credit Card,8.91,Delivered,1,67.96
2410,6410,3937299c,Net Banking,15.24,Delivered,1,207.43
2411,6411,03905f28,Net Banking,19.11,Delivered,1,246.77
2412,6412,8971789f,Debit Card,14.95,Delivered,1,68.7
2413,6413,dd6f3a7f,Debit Card,18.07,Delivered,2,389.82
2414,6414,7a1822f3,Net Banking,17.41,Returned,1,621.18
2415,6415,9b57819e,UPI,10.4,Delivered,2,439.15
2416,6416,45990e99,Debit Card,14.0,Delivered,1,306.17
2417,6417,bb5d2619,Net Banking,7.34,Cancelled,4,656.09
2418,6418,145a48bb,Net Banking,13.03,Cancelled,1,363.39
2419,6419,e207d13a,UPI,8.46,Delivered,1,58.62
2420,6420,1d0d42ed,Cash on Delivery,16.16,Delivered,2,1414.6799999999998
2421,6421,94aa211f,Credit Card,12.92,Delivered,2,282.72
2422,6422,4340e57f,Credit Card,11.17,Delivered,2,534.03
2423,6423,45a1a4c3,UPI,9.03,Delivered,1,308.12
2424,6424,edfc7dec,Credit Card,19.98,Delivered,1,260.73
2425,6425,b11ef3ae,Credit Card,6.08,Delivered,2,634.52
2426,6426,6206893b,Cash on Delivery,5.65,Delivered,1,126.9
2427,6427,7bad321f,UPI,8.26,Returned,3,1676.0199999999998
2428,6428,097f2ccb,Credit Card,19.57,Delivered,2,551.52
2429,6429,4d481030,Net Banking,19.69,Delivered,1,499.02
2430,6430,3ca822ba,Net Banking,14.82,Delivered,1,176.4
2431,6431,444ac86f,Net Banking,18.2,Delivered,3,949.14
2432,6432,2ea44e9d,UPI,8.21,Delivered,1,640.18
2433,6433,464108ea,Debit Card,19.58,Delivered,2,798.5
2434,6434,d81b895d,UPI,7.14,Cancelled,1,239.54
2435,6435,edf95866,Credit Card,6.52,Delivered,1,205.54
2436,6436,e733dc52,Net Banking,6.68,Delivered,4,455.85999999999996
2437,6437,8eebaad5,UPI,13.6,Delivered,1,316.89
2438,6438,01365196,Net Banking,16.71,Delivered,4,1290.98
2439,6439,c752d202,Cash on Delivery,10.5,Delivered,2,863.72
2440,6440,e6296714,UPI,19.67,Delivered,4,1258.2
2441,6441,fdc30694,Cash on Delivery,11.52,Delivered,1,851.7
2442,6442,19eb99df,Credit Card,7.26,Delivered,1,195.1
2443,6443,c7060813,UPI,11.99,Delivered,2,1083.97
2444,6444,f1345c3d,Credit Card,15.19,Delivered,2,532.8199999999999
2445,6445,b5a6fd5f,Cash on Delivery,17.48,Delivered,1,706.74
2446,6446,42121dbe,Debit Card,11.88,Delivered,2,525.83
2447,6447,a9fa4694,Credit Card,13.9,Delivered,1,478.5
2448,6448,f979e9ea,Credit Card,9.01,Delivered,2,598.22
2449,6449,8a8e4d60,Net Banking,14.69,Cancelled,2,324.21999999999997
2450,6450,ad562a2f,Net Banking,19.79,Delivered,1,16.52
2451,6451,27bb9508,UPI,5.74,Delivered,1,362.98
2452,6452,84cf2969,Debit Card,18.3,Delivered,2,641.75
2453,6453,b08c75b4,Cash on Delivery,13.43,Delivered,1,91.98
2454,6454,75d5a2bb,Cash on Delivery,8.78,Delivered,2,490.08
2455,6455,80238ffc,UPI,19.32,Delivered,1,334.26
2456,6456,6635bec7,UPI,12.25,Delivered,2,584.41
2457,6457,46b8e9cc,Credit Card,9.98,Delivered,3,1478.88
2458,6458,07da90ff,Net Banking,7.72,Delivered,3,1264.9199999999998
2459,6459,187108d8,Credit Card,8.67,Delivered,1,123.96
2460,6460,3b327b6e,Debit Card,17.49,Delivered,2,258.94
2461,6461,4578c08e,Net Banking,14.22,Delivered,2,730.95
2462,6462,da8e2fdc,Net Banking,18.7,Returned,2,1227.19
2463,6463,18a5f861,Cash on Delivery,8.48,Cancelled,2,365.84000000000003
2464,6464,17ea7752,Cash on Delivery,6.82,Delivered,3,384.44
2465,6465,32839723,UPI,5.09,Delivered,4,1415.2399999999998
2466,6466,9798d65d,Net Banking,12.62,Delivered,1,38.72
2467,6467,83976e33,Credit Card,19.97,Cancelled,1,12.09
2468,6468,389887c2,Debit Card,15.42,Delivered,2,269.26
2469,6469,0599c907,Cash on Delivery,9.63,Cancelled,2,420.27000000000004
2470,6470,aa8f723f,Debit Card,18.15,Delivered,1,229.18
2471,6471,c2897794,UPI,16.73,Delivered,2,1949.55
2472,6472,a3be818d,Debit Card,5.23,Returned,2,806.0
2473,6473,be71f7a5,UPI,17.25,Delivered,2,1081.17
2474,6474,8a55e87c,Net Banking,9.51,Delivered,3,1218.5900000000001
2475,6475,770d352f,UPI,7.25,Delivered,1,275.43
2476,6476,23e6b564,UPI,8.39,Delivered,1,108.6
2477,6477,851ee140,UPI,12.03,Delivered,3,1480.55
2478,6478,f6e5f5b6,Net Banking,11.37,Delivered,3,746.66
2479,6479,9f0194af,Net Banking,9.33,Delivered,1,682.32
2480,6480,1c816115,Net Banking,7.58,Delivered,2,394.26000000000005
2481,6481,bf437b87,Cash on Delivery,16.43,Delivered,1,74.88
2482,6482,20af9383,UPI,19.85,Returned,3,1259.58
2483,6483,79aff6cb,Credit Card,16.67,Delivered,2,527.93
2484,6484,68dfdbfb,Credit Card,9.44,Delivered,4,771.33
2485,6485,fde7243f,Debit Card,8.67,Delivered,1,116.95
2486,6486,8dc4583b,Cash on Delivery,8.26,Delivered,1,453.38
2487,6487,9a4f1e61,UPI,7.05,Returned,2,673.0699999999999
2488,6488,8f4a3a26,Debit Card,13.27,Delivered,1,263.56
2489,6489,f4d7018c,Net Banking,14.08,Delivered,3,746.1800000000001
2490,6490,e426ec00,Debit Card,15.58,Delivered,3,758.7
2491,6491,48d36506,Debit Card,15.2,Delivered,1,359.1
2492,6492,87bf4ca6,Net Banking,9.38,Cancelled,1,124.96
2493,6493,b0d2c85d,Cash on Delivery,9.95,Returned,3,1276.8
2494,6494,f676f386,Credit Card,15.22,Delivered,2,847.68
2495,6495,f9c6383e,Cash on Delivery,10.24,Returned,1,428.15
2496,6496,998e790d,UPI,8.19,Delivered,2,174.07999999999998
2497,6497,7de5db7c,Credit Card,10.62,Delivered,1,469.34
2498,6498,fbf88af9,Debit Card,9.08,Delivered,1,215.22
2499,6499,084d1679,Credit Card,6.32,Delivered,2,613.6700000000001
2500,6500,928bddf9,UPI,17.45,Delivered,1,176.35
2501,6501,33988d4a,Net Banking,17.8,Cancelled,2,322.28999999999996
2502,6502,84b342df,UPI,8.3,Delivered,3,681.38
2503,6503,d5fb8686,Credit Card,5.97,Delivered,3,1054.29
2504,6504,5cf1d75f,UPI,16.08,Delivered,1,305.3
2505,6505,b74485f8,Credit Card,8.17,Delivered,2,438.54999999999995
2506,6506,bcb50e14,Debit Card,10.9,Delivered,3,841.29
2507,6507,173a7d55,Credit Card,5.96,Delivered,1,1410.99
2508,6508,c3d823f3,Net Banking,8.39,Delivered,2,305.52
2509,6509,aa467976,Debit Card,16.89,Delivered,3,281.02
2510,6510,f19d241b,Net Banking,17.07,Delivered,1,473.18
2511,6511,8b67d82f,Credit Card,8.11,Cancelled,1,67.39
2512,6512,c9aec1e2,Debit Card,10.04,Delivered,2,1448.92
2513,6513,d87a2060,Debit Card,7.01,Delivered,1,34.62
2514,6514,5efa07f9,Debit Card,6.11,Delivered,3,668.66
2515,6515,d285d9d3,Net Banking,19.88,Delivered,1,534.06
2516,6516,932c893c,Net Banking,14.83,Cancelled,1,1200.92
2517,6517,a0968a8d,Net Banking,13.13,Delivered,3,938.36
2518,6518,12772337,Credit Card,16.48,Delivered,1,146.12
2519,6519,cb6dff71,Debit Card,17.6,Cancelled,3,1832.48
2520,6520,400dbaf4,UPI,17.1,Delivered,1,470.77
2521,6521,a687c77e,Net Banking,5.25,Delivered,1,122.55
2522,6522,90c225c7,Cash on Delivery,7.8,Delivered,1,84.24
2523,6523,08d32336,Net Banking,14.82,Delivered,3,868.8399999999999
2524,6524,70a67b9e,UPI,10.64,Delivered,2,906.5500000000001
2525,6525,2dd4607e,UPI,19.74,Delivered,1,394.67
2526,6526,99b59827,UPI,14.98,Cancelled,4,1302.02
2527,6527,069d9e68,Cash on Delivery,19.35,Delivered,1,384.2
2528,6528,24c878ae,Net Banking,8.02,Delivered,1,87.88
2529,6529,0fd2f768,Cash on Delivery,17.96,Delivered,1,844.76
2530,6530,337c166f,Net Banking,9.82,Delivered,1,31.05
2531,6531,d12bbb22,UPI,19.84,Delivered,1,205.35
2532,6532,dca155eb,Net Banking,7.37,Delivered,1,238.53
2533,6533,666b1b8b,UPI,12.75,Delivered,2,779.65
2534,6534,cdeb4b21,Credit Card,16.89,Delivered,2,865.3900000000001
2535,6535,68344bf3,Cash on Delivery,11.49,Delivered,1,1193.72
2536,6536,e6cbe081,UPI,12.02,Delivered,1,394.16
2537,6537,3c8ad6d6,Debit Card,19.8,Delivered,2,338.1
2538,6538,6852256e,UPI,11.38,Delivered,1,368.65
2539,6539,bb351881,Credit Card,14.06,Delivered,1,49.1
2540,6540,42e37951,Net Banking,5.82,Delivered,1,168.26
2541,6541,909ddd04,Cash on Delivery,17.63,Delivered,2,1001.5799999999999
2542,6542,74ba5569,Net Banking,14.72,Cancelled,2,239.39999999999998
2543,6543,2d70ea63,Cash on Delivery,11.06,Delivered,1,66.27
2544,6544,85fce914,Debit Card,5.24,Delivered,1,82.05
2545,6545,00333c7a,Credit Card,13.88,Delivered,1,25.950000000000003
2546,6546,0439fca1,Cash on Delivery,5.19,Delivered,1,1305.18
2547,6547,7cfdff7f,Debit Card,5.02,Delivered,2,306.96
2548,6548,0041710c,Cash on Delivery,14.24,Delivered,2,591.3299999999999
2549,6549,41118f59,Net Banking,7.84,Delivered,2,569.6700000000001
2550,6550,104bedf9,Net Banking,7.88,Delivered,1,141.4
2551,6551,4ab2d973,Cash on Delivery,14.8,Delivered,2,376.26
2552,6552,11105ad4,UPI,5.81,Delivered,2,1423.26
2553,6553,5098abbf,Credit Card,9.7,Delivered,1,416.01
2554,6554,d80ad3eb,Cash on Delivery,7.24,Delivered,2,359.73
2555,6555,b755ad6c,Credit Card,13.7,Returned,1,321.66
2556,6556,6c8dad52,Net Banking,14.93,Delivered,4,1139.3
2557,6557,c98a91eb,Cash on Delivery,15.82,Delivered,1,61.74
2558,6558,d9d6eb5d,Net Banking,8.83,Delivered,1,252.33
2559,6559,8ee04e56,Credit Card,6.34,Delivered,3,1459.6399999999999
2560,6560,8e2aee0a,Cash on Delivery,6.18,Delivered,1,40.51
2561,6561,7d3d5bce,Cash on Delivery,11.39,Delivered,2,385.53
2562,6562,6ddf61d1,UPI,19.19,Delivered,3,1313.34
2563,6563,bc43c77d,Debit Card,8.27,Delivered,1,330.17
2564,6564,2c3663ad,UPI,8.85,Delivered,1,574.59
2565,6565,c89e560f,Cash on Delivery,6.51,Delivered,1,413.37
2566,6566,6aefe8f1,Cash on Delivery,14.08,Delivered,3,1877.58
2567,6567,c4c69b17,Debit Card,15.2,Cancelled,1,288.22
2568,6568,51363656,UPI,14.64,Delivered,3,480.97
2569,6569,03fd5c2d,Debit Card,17.92,Delivered,3,826.4399999999999
2570,6570,9e55c4c9,Credit Card,12.3,Delivered,1,80.08
2571,6571,257a8ce9,Credit Card,7.02,Delivered,1,234.0
2572,6572,07d9828a,Net Banking,9.34,Delivered,1,288.05
2573,6573,997b3f50,Credit Card,14.94,Delivered,1,346.45
2574,6574,57c89f75,Net Banking,14.2,Delivered,2,532.21
2575,6575,8e379422,Credit Card,12.97,Cancelled,3,1228.6
2576,6576,93ff499d,Debit Card,15.24,Delivered,2,509.22
2577,6577,76a0bc6e,Credit Card,14.56,Delivered,3,575.7
2578,6578,cf9beee8,Credit Card,18.22,Delivered,1,296.37
2579,6579,7e34298b,Credit Card,13.79,Delivered,2,1497.4499999999998
2580,6580,40fcae03,Net Banking,16.68,Delivered,1,867.76
2581,6581,75d6b929,Credit Card,8.73,Delivered,1,187.41
2582,6582,47dfa10f,Debit Card,15.17,Delivered,1,431.38
2583,6583,47fc4fce,Debit Card,18.53,Delivered,1,379.11
2584,6584,3eda4c58,Cash on Delivery,10.79,Returned,1,89.63
2585,6585,5e539ac8,Debit Card,16.69,Delivered,1,559.86
2586,6586,c167a9ff,Cash on Delivery,15.87,Delivered,3,1107.01
2587,6587,016c1e77,UPI,5.89,Delivered,1,208.77
2588,6588,20951b9c,UPI,13.72,Delivered,3,634.68
2589,6589,03a8069a,Net Banking,6.95,Delivered,2,773.74
2590,6590,158b7b45,Debit Card,19.51,Delivered,4,1663.71
2591,6591,2c3e4736,Debit Card,17.17,Delivered,1,27.68
2592,6592,92e87211,UPI,6.65,Delivered,3,1088.65
2593,6593,175607aa,UPI,6.83,Delivered,1,8.97
2594,6594,02fb8772,Net Banking,13.92,Delivered,3,615.07
2595,6595,4bd454f2,Cash on Delivery,10.17,Delivered,2,437.29
2596,6596,a3b19153,UPI,5.52,Returned,2,1647.66
2597,6597,e2b06600,Credit Card,13.12,Delivered,1,22.42
2598,6598,a5ed8855,Credit Card,10.82,Delivered,2,461.14
2599,6599,7ced0b56,UPI,6.52,Delivered,3,1022.25
2600,6600,c5481eba,Net Banking,17.03,Cancelled,1,358.89
2601,6601,e9fc3b5d,UPI,18.73,Delivered,2,1509.18
2602,6602,a4b13791,UPI,16.35,Delivered,1,401.0
2603,6603,c0452a94,Debit Card,17.34,Delivered,2,725.3399999999999
2604,6604,b85d890a,Cash on Delivery,8.25,Delivered,1,390.24
2605,6605,df836a74,Credit Card,8.95,Delivered,1,640.16
2606,6606,2a238fbc,UPI,8.13,Delivered,1,239.66
2607,6607,6aa4872f,Credit Card,16.48,Delivered,2,1331.4
2608,6608,d2522951,UPI,19.22,Delivered,1,706.38
2609,6609,03dcfbb3,Cash on Delivery,15.75,Delivered,2,375.82
2610,6610,2f4b4df8,Net Banking,18.22,Delivered,2,1671.24
2611,6611,2f09e4cc,Cash on Delivery,14.58,Delivered,3,259.65999999999997
2612,6612,7b6ea10a,Debit Card,10.81,Cancelled,2,98.35
2613,6613,3ffa9cc6,Debit Card,11.39,Cancelled,4,1908.5
2614,6614,360ae88b,Net Banking,6.13,Delivered,1,561.64
2615,6615,9af56311,Debit Card,5.47,Delivered,4,1048.81
2616,6616,0e01ba85,Credit Card,15.43,Delivered,1,240.51
2617,6617,6908d999,Cash on Delivery,11.58,Delivered,1,157.81
2618,6618,9663a01a,Credit Card,13.28,Delivered,2,518.65
2619,6619,0410a28c,Net Banking,13.36,Delivered,1,64.14
2620,6620,863700b9,Debit Card,9.16,Cancelled,2,535.24
2621,6621,a151d3b5,Net Banking,12.14,Cancelled,1,231.93
2622,6622,08b2f5ea,UPI,12.06,Delivered,1,296.17
2623,6623,39065b8b,UPI,10.83,Delivered,1,157.63
2624,6624,9d02cd04,Debit Card,17.31,Cancelled,3,543.0799999999999
2625,6625,25a0d325,Cash on Delivery,11.77,Cancelled,2,1830.9
2626,6626,c6d36874,Net Banking,14.05,Returned,1,676.3
2627,6627,0aa5caf4,UPI,18.43,Delivered,1,46.11
2628,6628,1171aed4,UPI,17.99,Delivered,4,1559.53
