Product_ID,Category,brand,price_band
c2d4aa98-b,Home & Kitchen,Brand A,High
922396c9-5,Electronics,Brand A,High
8e964181-6,Home & Kitchen,Brand B,High
6e5bd6db-0,Beauty,Brand D,High
2c6437d5-0,Clothing,Brand A,High
c4f0d6b6-8,Sports,Brand A,Medium
e385f060-8,Clothing,Brand D,Medium
f383159c-4,Books,Brand C,High
ab6bdbee-3,Toys,Brand A,Medium
76f01383-b,Home & Kitchen,Brand B,High
06ea5adb-3,Electronics,Brand B,High
fb807119-e,Toys,Brand B,Medium
7b62b19c-f,Clothing,Brand D,High
e00ace59-9,Books,Brand B,High
92e681b3-c,Clothing,Brand C,High
6088e242-d,Electronics,Brand D,High
0ae87429-2,Electronics,Brand A,High
e7497b51-f,Clothing,Brand D,High
3be497cb-0,Sports,Brand B,High
1e7bf1fe-6,Books,Brand D,High
93a8561e-7,Sports,Brand D,High
6a30e7e6-c,Clothing,Brand D,High
9366eec8-b,Sports,Brand D,Medium
76255c12-3,Books,Brand C,Low
6a7a39f4-6,Clothing,Brand D,High
16470a66-0,Sports,Brand B,Medium
3ed75263-6,Toys,Brand A,High
5385184d-7,Electronics,Brand C,Low
d9ac2b55-c,Home & Kitchen,Brand D,High
b71df685-1,Home & Kitchen,Brand A,Medium
7cbf22f9-2,Sports,Brand C,High
12e1b808-8,Home & Kitchen,Brand B,Medium
4361fa36-a,Beauty,Brand B,High
c6be69d5-3,Home & Kitchen,Brand A,High
970c7b44-e,Beauty,Brand D,High
545a2eb9-d,Sports,Brand A,High
b99ff610-5,Electronics,Brand C,Medium
f5d84932-c,Sports,Brand A,High
fb339072-0,Clothing,Brand A,Medium
2248992e-1,Toys,Brand D,Medium
7cd8f2a8-d,Beauty,Brand B,Medium
d45a02f8-3,Books,Brand D,High
f6927a38-3,Books,Brand B,High
70b6b201-4,Toys,Brand D,High
136fbb48-c,Beauty,Brand B,High
6998026b-c,Home & Kitchen,Brand D,Low
07d3c705-b,Sports,Brand B,Medium
1c5dc486-3,Toys,Brand B,High
5adb772f-b,Beauty,Brand B,Medium
a8f16266-b,Electronics,Brand B,Low
c043a23a-d,Toys,Brand D,High
1b911467-9,Books,Brand C,High
beed46fa-3,Books,Brand B,High
186eb4e6-a,Home & Kitchen,Brand B,High
6330d18c-c,Home & Kitchen,Brand B,Medium
918372e9-e,Clothing,Brand B,High
8a686224-d,Books,Brand B,High
18c52147-6,Electronics,Brand A,Low
d8f5d269-b,Toys,Brand A,Medium
2ab88ed7-e,Books,Brand B,Medium
273ce285-f,Books,Brand B,Medium
fc0f7387-2,Books,Brand B,Medium
2531d8cb-d,Books,Brand C,High
774ad254-3,Home & Kitchen,Brand D,Medium
d6bcd01d-c,Clothing,Brand B,Medium
d5175f47-8,Books,Brand C,High
c0712648-3,Toys,Brand C,Medium
c1f10b74-0,Clothing,Brand B,High
d13b913f-9,Toys,Brand D,High
c5d5857f-a,Toys,Brand A,High
3adf85d8-5,Toys,Brand B,Low
db38b528-1,Home & Kitchen,Brand B,High
cb658966-e,Books,Brand A,High
183d23fb-b,Books,Brand D,Medium
75b4dee8-f,Beauty,Brand A,High
f5040cdd-f,Electronics,Brand B,High
ecde892a-6,Books,Brand B,High
8546c4a0-9,Electronics,Brand C,Medium
d7099b67-2,Clothing,Brand A,High
a937b54d-f,Books,Brand C,Medium
12c5bcdc-9,Beauty,Brand C,Medium
6802eae8-d,Home & Kitchen,Brand C,High
f3a1636e-1,Electronics,Brand C,High
26a6952d-5,Sports,Brand A,Medium
772798f1-d,Beauty,Brand A,High
fbe1f8ba-0,Beauty,Brand A,Medium
27bea5fd-b,Electronics,Brand B,Medium
f1898a02-a,Beauty,Brand D,High
e8883132-5,Beauty,Brand C,Medium
72a2a739-6,Electronics,Brand B,High
a9a972ea-a,Clothing,Brand A,High
e1224f77-9,Electronics,Brand A,High
e80188fd-b,Toys,Brand B,High
f8103189-a,Toys,Brand C,High
ecfee708-c,Beauty,Brand A,High
7b06e4f3-1,Home & Kitchen,Brand C,High
0c380286-a,Electronics,Brand C,High
183ca096-f,Home & Kitchen,Brand D,High
59718054-8,Electronics,Brand A,High
24cde985-c,Clothing,Brand B,High
8300126f-c,Toys,Brand D,High
ebe8b43b-c,Books,Brand C,High
e6e89737-8,Sports,Brand B,Medium
af7b0fdd-7,Beauty,Brand D,Low
9d5fbb5c-8,Toys,Brand D,Medium
244356f2-8,Electronics,Brand D,High
ceaa19e1-5,Sports,Brand C,High
cfcf8a79-4,Beauty,Brand C,High
6cf8083d-5,Sports,Brand A,Low
ceac98df-1,Home & Kitchen,Brand D,High
27c745da-8,Home & Kitchen,Brand B,High
fa1b70a0-d,Clothing,Brand C,High
95d60434-e,Toys,Brand D,High
32f4abf1-e,Electronics,Brand B,High
0f8b3bb7-8,Books,Brand C,High
159dc764-b,Beauty,Brand B,High
d52923e3-6,Sports,Brand B,High
506b541e-e,Books,Brand A,Low
03e902b1-7,Beauty,Brand C,High
c6347235-0,Beauty,Brand C,High
cc0cd40a-a,Clothing,Brand C,High
5c194e4d-5,Books,Brand C,High
e58d1c94-c,Clothing,Brand A,High
274655e4-e,Beauty,Brand A,High
9daf59d4-d,Sports,Brand D,High
e3fbbb68-6,Books,Brand C,High
0b2ac28d-3,Electronics,Brand B,High
c3297364-0,Clothing,Brand A,High
cb2df151-f,Clothing,Brand B,High
5ddc0052-e,Clothing,Brand B,Medium
9675e013-e,Books,Brand B,Medium
7f6906b4-0,Sports,Brand D,High
dcf55c7d-e,Clothing,Brand D,High
43944f95-7,Books,Brand C,Medium
94586749-1,Electronics,Brand A,High
2830b16b-9,Home & Kitchen,Brand C,High
c2358c11-c,Clothing,Brand D,High
6a59db47-e,Books,Brand D,High
5fdc50b4-9,Toys,Brand B,High
fb547ae4-7,Books,Brand C,High
3a0c22e7-4,Electronics,Brand B,High
74232b1e-e,Clothing,Brand D,High
d037e5a2-4,Sports,Brand C,Low
30402e41-6,Sports,Brand C,High
4efe9fdd-5,Clothing,Brand A,High
7bbb6c0f-c,Home & Kitchen,Brand D,High
919c0e4d-0,Electronics,Brand D,High
b072608e-d,Books,Brand A,Low
5256329a-b,Electronics,Brand D,Medium
912f767d-d,Toys,Brand B,Medium
130534bb-e,Sports,Brand B,High
a0aee878-0,Beauty,Brand B,Medium
2bdb1ae5-9,Electronics,Brand C,High
2f9790c2-a,Electronics,Brand B,Low
9b2eb9f8-b,Clothing,Brand D,High
293a38fe-d,Clothing,Brand A,High
2dd9f21a-9,Toys,Brand B,Medium
a6189391-d,Home & Kitchen,Brand B,Medium
97aa2898-6,Toys,Brand C,High
0444b3e7-e,Books,Brand D,High
a2fdbbd6-3,Sports,Brand A,High
578ea21f-a,Electronics,Brand D,Low
44fb96a5-a,Sports,Brand B,Medium
fb711bf3-4,Beauty,Brand D,Low
34053ecd-3,Beauty,Brand A,High
8e83d866-a,Beauty,Brand B,High
1119a5d9-e,Toys,Brand D,High
7b620e7c-8,Clothing,Brand A,High
7da00e52-a,Home & Kitchen,Brand B,High
2808821f-d,Home & Kitchen,Brand B,Medium
bade74aa-4,Clothing,Brand D,Low
62f53ba1-6,Home & Kitchen,Brand C,High
e7b4c53e-1,Home & Kitchen,Brand C,High
758e2e7f-1,Toys,Brand A,High
1c418a9a-f,Books,Brand D,High
9a5add4e-2,Books,Brand A,High
f9ab318b-7,Toys,Brand D,High
7c549c30-a,Home & Kitchen,Brand A,High
6ff77386-0,Books,Brand A,Medium
09144443-b,Sports,Brand D,High
0e1a71b4-5,Sports,Brand C,High
c69635d9-f,Sports,Brand A,High
26f8ec46-a,Books,Brand D,High
6cc0fabb-0,Toys,Brand D,Low
d30ee264-9,Toys,Brand D,Medium
1bbfa35f-1,Sports,Brand B,Low
bb939790-9,Clothing,Brand D,High
46067a09-f,Books,Brand D,High
eb1479f3-f,Sports,Brand B,Low
074ac86a-e,Clothing,Brand B,Low
1c303802-d,Books,Brand C,High
7fd8663b-b,Toys,Brand D,High
e2da2cd0-0,Toys,Brand A,High
c42c9409-d,Sports,Brand B,High
9febb427-c,Sports,Brand B,Medium
1b774792-1,Home & Kitchen,Brand C,Medium
d8519efa-7,Electronics,Brand C,High
9d0e8539-f,Books,Brand C,Low
d18ab621-0,Sports,Brand D,High
d332a849-4,Clothing,Brand D,High
7ba3966b-5,Sports,Brand D,High
1eda0f3c-9,Sports,Brand B,Medium
677e9d50-8,Books,Brand C,High
965b9199-b,Sports,Brand B,High
c5b994a5-5,Electronics,Brand A,High
43c1b6b4-6,Home & Kitchen,Brand D,Medium
53007736-c,Sports,Brand B,High
c98f8347-4,Books,Brand A,High
ce70b83a-b,Clothing,Brand B,Low
0a7f521e-d,Beauty,Brand A,High
fc41815f-e,Clothing,Brand B,Medium
f6ffdeea-1,Toys,Brand B,Medium
8f8a84e9-8,Beauty,Brand D,High
b3a6731b-7,Home & Kitchen,Brand B,High
41c59c9b-6,Beauty,Brand B,High
f1f419a7-2,Clothing,Brand C,Low
b8eabdb6-0,Sports,Brand B,High
17e4ef98-9,Beauty,Brand D,Medium
76fa1c92-2,Clothing,Brand B,High
6eed063d-8,Home & Kitchen,Brand D,High
d9daf14f-5,Electronics,Brand C,High
72bf5c3c-e,Books,Brand D,High
979b12da-c,Clothing,Brand C,High
e31e4665-3,Toys,Brand C,Medium
94d1d4e5-8,Sports,Brand C,Medium
7f84540b-f,Electronics,Brand C,Medium
a68ea643-5,Beauty,Brand C,High
f01362a8-e,Sports,Brand D,High
605d4e9a-9,Clothing,Brand C,Medium
5024d38a-c,Toys,Brand C,Low
f0aa6c04-d,Beauty,Brand C,Medium
73014b58-9,Toys,Brand C,Medium
f7dc5f39-8,Toys,Brand C,High
13741e7f-f,Clothing,Brand A,High
f07e1c4a-e,Sports,Brand B,Medium
5e1c0286-d,Clothing,Brand B,High
c4ddee78-e,Books,Brand C,High
e8bdd051-c,Toys,Brand C,High
4f7e965b-1,Beauty,Brand A,Medium
81ecd3ab-c,Electronics,Brand C,High
6e3beafc-d,Toys,Brand A,High
13bca435-3,Books,Brand B,High
6cc3bafb-d,Toys,Brand D,High
ee2f115e-2,Home & Kitchen,Brand B,High
625ff553-e,Sports,Brand D,Low
5d86cb7e-c,Toys,Brand D,High
e20f0e47-6,Books,Brand D,High
67d7c91c-b,Home & Kitchen,Brand C,High
24762d59-0,Electronics,Brand A,High
21918b6b-3,Sports,Brand D,High
26feb22b-9,Beauty,Brand A,High
85693781-a,Beauty,Brand B,Medium
1be08cb5-0,Beauty,Brand D,High
a9f02f8c-1,Clothing,Brand B,High
5d6fed7e-c,Books,Brand A,Medium
0ad41cff-3,Toys,Brand A,Low
8df2d84a-8,Home & Kitchen,Brand B,Medium
73d60386-6,Electronics,Brand A,Medium
a6166130-b,Sports,Brand B,Medium
f9677a24-6,Clothing,Brand A,High
6492654a-a,Electronics,Brand C,High
b4df519d-3,Sports,Brand B,Low
e7797ea9-2,Toys,Brand D,High
cf82e4f9-e,Home & Kitchen,Brand D,Medium
cef56506-5,Home & Kitchen,Brand D,High
bacaf816-0,Electronics,Brand A,High
0a39406a-e,Beauty,Brand B,Medium
1ff000e0-e,Clothing,Brand A,High
53a5a769-f,Sports,Brand D,High
df40cf3d-6,Sports,Brand C,High
63955182-b,Toys,Brand D,High
fde754b4-1,Toys,Brand D,High
05b50e6a-0,Toys,Brand D,Medium
8fb834c6-d,Books,Brand C,High
3fffb302-7,Home & Kitchen,Brand C,High
5fc89cd5-4,Home & Kitchen,Brand B,High
731bb929-8,Clothing,Brand C,Medium
27f8c0d1-a,Electronics,Brand B,Medium
158fd3b5-2,Home & Kitchen,Brand C,High
af4922af-0,Sports,Brand B,Medium
cb1d13bc-a,Home & Kitchen,Brand D,High
51393037-0,Sports,Brand C,Medium
456a22e6-5,Clothing,Brand A,Medium
fa76eccc-7,Sports,Brand A,Medium
4f2ee81f-b,Toys,Brand B,Medium
be68a8d8-7,Electronics,Brand C,High
a4353860-7,Electronics,Brand C,High
0aa405c8-b,Sports,Brand A,Low
8f607500-f,Sports,Brand C,High
6ec7b270-1,Beauty,Brand C,Medium
0deb5462-0,Home & Kitchen,Brand B,High
4a9db56e-b,Books,Brand D,High
c18f0916-4,Beauty,Brand A,High
694fc02b-a,Home & Kitchen,Brand D,Medium
9937c112-8,Clothing,Brand C,High
51a993a4-f,Beauty,Brand C,Low
6e609028-f,Toys,Brand B,Low
dd4ab37f-9,Beauty,Brand D,High
b1d2560c-7,Home & Kitchen,Brand D,High
83cdbe5b-d,Toys,Brand B,High
4fad634f-d,Sports,Brand D,Medium
b87d7e2c-3,Home & Kitchen,Brand B,High
c8df4458-3,Clothing,Brand B,Medium
01f61e5d-d,Toys,Brand C,High
eb885daf-7,Beauty,Brand C,High
68fb956a-8,Home & Kitchen,Brand C,Medium
49da2a6d-0,Sports,Brand B,Medium
873a1c84-4,Home & Kitchen,Brand C,Low
ab545833-e,Home & Kitchen,Brand A,Medium
0cae8a46-9,Sports,Brand A,High
a45383ed-9,Clothing,Brand C,Medium
fd8c870e-2,Clothing,Brand B,High
2171a7a9-3,Clothing,Brand A,High
274934eb-1,Beauty,Brand C,High
fab11646-d,Toys,Brand A,High
60dec6bb-a,Sports,Brand A,Medium
310c2d25-b,Home & Kitchen,Brand A,High
3df02c31-e,Sports,Brand D,High
c0b2e627-a,Home & Kitchen,Brand A,High
fb547e8b-d,Clothing,Brand C,High
eb6be1ca-1,Sports,Brand A,High
11bc8942-0,Toys,Brand C,Low
bb49caa3-2,Books,Brand A,High
c6678dfd-e,Beauty,Brand A,Medium
7f15c4cf-6,Beauty,Brand D,High
be05d6b5-2,Home & Kitchen,Brand A,High
9964a78a-f,Sports,Brand C,Low
57d63443-6,Home & Kitchen,Brand D,High
d415a5a0-0,Home & Kitchen,Brand D,High
52dab7d3-2,Beauty,Brand A,High
6341d191-8,Sports,Brand A,Medium
c3862bfa-7,Home & Kitchen,Brand B,High
0b9b177e-a,Electronics,Brand A,High
dcae4939-5,Electronics,Brand B,High
c8dbe801-6,Home & Kitchen,Brand C,Low
ef3686c3-d,Home & Kitchen,Brand A,Medium
708ecda7-d,Sports,Brand A,High
ef09e847-4,Beauty,Brand B,Medium
3f220d8a-4,Beauty,Brand B,Medium
2b0c246f-9,Toys,Brand D,Medium
7036a176-4,Clothing,Brand D,Low
5ade36b9-a,Toys,Brand A,High
43f505c8-6,Electronics,Brand C,Low
15983b6d-0,Home & Kitchen,Brand D,High
8255795a-a,Books,Brand D,Medium
d3cf0826-b,Home & Kitchen,Brand D,Medium
9083dac4-8,Beauty,Brand B,High
a99dea2b-5,Toys,Brand A,High
3eed3203-4,Electronics,Brand B,Medium
8d6a12a7-0,Beauty,Brand C,High
ea6be03c-9,Sports,Brand B,High
65461fd8-0,Electronics,Brand A,High
dc145f91-a,Beauty,Brand B,High
326dc1f5-9,Sports,Brand C,Medium
118fb0b7-5,Home & Kitchen,Brand A,Medium
9f3b277a-9,Sports,Brand A,High
7ad050b2-d,Sports,Brand A,High
d0a3f85b-f,Sports,Brand A,Medium
a7298172-c,Sports,Brand C,High
06b65d09-0,Beauty,Brand A,Low
ae94fc57-6,Toys,Brand C,Medium
aa8da6fc-a,Sports,Brand C,Medium
1bec4273-5,Beauty,Brand B,Medium
7160c687-8,Toys,Brand B,High
1204b685-8,Beauty,Brand A,High
c8124e78-4,Toys,Brand D,High
a195e087-1,Sports,Brand D,Medium
7f65820e-3,Books,Brand A,High
bcdf7628-1,Home & Kitchen,Brand C,High
bc16cccb-e,Toys,Brand B,High
b44206d3-1,Clothing,Brand A,High
5e0804fa-9,Clothing,Brand A,Medium
0ca7d06c-9,Beauty,Brand C,Medium
062f7492-d,Sports,Brand B,High
c8d049e0-d,Home & Kitchen,Brand D,Low
1f2ee9a2-5,Sports,Brand D,High
17e8e153-e,Home & Kitchen,Brand A,High
5fe8d63f-5,Beauty,Brand A,Medium
7c4d897b-7,Sports,Brand A,High
08838c2c-9,Toys,Brand A,High
7d2f6da6-1,Home & Kitchen,Brand A,High
b99c3aa9-c,Books,Brand D,Low
d63815b9-c,Clothing,Brand A,High
1a8229ee-a,Beauty,Brand B,Low
8273b4d6-a,Clothing,Brand C,High
18cbc03a-2,Electronics,Brand D,Medium
6acf0b33-c,Electronics,Brand C,High
861acc2d-e,Clothing,Brand C,Medium
0fab213c-b,Beauty,Brand A,High
9326646d-7,Books,Brand C,Low
257bca99-8,Clothing,Brand B,High
53c83493-b,Home & Kitchen,Brand A,Medium
0fab0af4-7,Books,Brand D,High
e57d04f5-d,Books,Brand B,High
28c40ae3-e,Electronics,Brand D,High
9e1cec60-9,Sports,Brand A,Medium
26fcfebc-9,Beauty,Brand A,High
53b4de6e-9,Home & Kitchen,Brand D,Medium
ffa4a462-b,Beauty,Brand C,High
097b7e8b-0,Electronics,Brand D,Low
d9211332-8,Electronics,Brand B,High
d858c042-1,Home & Kitchen,Brand C,High
585b0773-2,Sports,Brand A,High
5ec4a8b3-d,Electronics,Brand B,Medium
ce4c61d2-d,Sports,Brand B,High
54ef296a-5,Electronics,Brand A,High
49908afb-9,Books,Brand C,High
afb954bb-f,Sports,Brand A,High
9f0f06d3-3,Sports,Brand B,Medium
7e5f9dad-d,Home & Kitchen,Brand B,High
e66a4d85-4,Clothing,Brand B,Medium
00b3c8d1-b,Toys,Brand A,High
576c73b7-4,Clothing,Brand D,High
40efd882-7,Electronics,Brand B,Low
e53da9e7-5,Clothing,Brand B,High
91e98516-d,Books,Brand C,High
9c18936b-6,Clothing,Brand D,High
943bb270-4,Beauty,Brand C,High
b1fa8814-7,Sports,Brand B,Medium
afd38630-0,Books,Brand D,High
a262c069-4,Home & Kitchen,Brand C,High
c46ba7fb-a,Beauty,Brand A,Low
d2c02693-7,Beauty,Brand C,Medium
bb5744d0-b,Home & Kitchen,Brand D,Medium
fd68f3df-7,Home & Kitchen,Brand C,High
fa06d96a-a,Home & Kitchen,Brand D,Medium
d041bc6d-6,Clothing,Brand D,Medium
081c867e-d,Clothing,Brand C,High
ad3c9d8d-b,Home & Kitchen,Brand C,Low
825343f1-0,Sports,Brand A,Medium
d3cd79a0-d,Toys,Brand C,High
fa9b0c94-c,Home & Kitchen,Brand D,High
d903018d-c,Clothing,Brand B,Medium
2d4ef699-f,Books,Brand C,Medium
819cf080-c,Toys,Brand C,High
2080ce3e-5,Beauty,Brand D,High
fcbc5388-0,Books,Brand B,High
d0f527a9-b,Toys,Brand A,Low
7e6780ba-b,Clothing,Brand B,High
f10370ff-5,Home & Kitchen,Brand D,High
a2ba75ee-2,Sports,Brand D,High
0983e6d6-b,Clothing,Brand D,Medium
6b3feb11-d,Books,Brand D,High
928d77c4-3,Books,Brand B,High
2fa4644f-f,Sports,Brand B,Medium
0d1765cc-2,Beauty,Brand B,Medium
f07dfff0-3,Electronics,Brand C,High
96dad3eb-2,Beauty,Brand D,High
17e7359b-d,Sports,Brand C,High
69bcf5e6-c,Clothing,Brand C,Medium
0461bb46-9,Home & Kitchen,Brand C,High
2b2e8a4f-7,Home & Kitchen,Brand A,High
2838e610-5,Beauty,Brand C,High
cc8b1c23-2,Clothing,Brand D,Medium
c940cc52-a,Electronics,Brand C,Low
4ccbd0eb-8,Sports,Brand D,High
2c009751-7,Toys,Brand A,High
441abad4-6,Home & Kitchen,Brand B,High
37d5ff11-d,Toys,Brand D,High
9a0f9442-0,Clothing,Brand C,High
57b27e03-4,Books,Brand D,Medium
98eb0ae1-e,Electronics,Brand C,Medium
7d7d6526-3,Sports,Brand B,High
39fae33a-1,Beauty,Brand D,Low
f4e68cb9-c,Beauty,Brand C,High
f6e5b45b-1,Beauty,Brand D,High
240cbb3f-2,Electronics,Brand B,High
2fe3a9c8-9,Beauty,Brand B,Medium
f73bf81c-f,Electronics,Brand B,High
dc89fb50-2,Electronics,Brand D,High
6556f3ed-5,Beauty,Brand D,High
3df45155-a,Beauty,Brand C,Medium
672bdc23-b,Toys,Brand B,Medium
b14ddad9-e,Home & Kitchen,Brand C,High
eb2fb3d1-7,Electronics,Brand D,High
c157dce7-a,Toys,Brand A,High
6ed09154-a,Clothing,Brand B,High
25ea4a1f-0,Books,Brand C,High
bc9dfe4a-6,Electronics,Brand B,High
35daad88-b,Sports,Brand C,High
694dc185-6,Electronics,Brand C,High
a7c4d22b-1,Toys,Brand A,High
c6aa7b68-4,Sports,Brand D,High
ece88ff7-0,Clothing,Brand B,Medium
5afee66b-4,Beauty,Brand D,High
4cebabca-e,Sports,Brand C,Medium
ad9581a4-0,Books,Brand D,High
5b6f25c3-7,Books,Brand A,High
5c344e7e-8,Beauty,Brand D,Low
2392c4a9-b,Beauty,Brand C,Low
66dbeb49-b,Electronics,Brand C,High
4308730e-9,Sports,Brand A,High
f36c3d78-2,Sports,Brand B,Medium
802e2598-a,Clothing,Brand A,Medium
eaf0bd4e-6,Beauty,Brand B,Medium
b4223b18-c,Electronics,Brand C,High
e286045f-0,Electronics,Brand D,High
1202fac1-8,Clothing,Brand C,Medium
433fec78-f,Sports,Brand A,Medium
835fac32-5,Toys,Brand A,High
a1878150-1,Clothing,Brand D,High
9b35f85f-6,Books,Brand A,High
ad7ec721-9,Books,Brand C,High
dd0f4845-3,Beauty,Brand D,High
4a8b4b0b-b,Electronics,Brand B,Medium
27cdeb76-6,Sports,Brand A,Medium
69ac51ab-8,Beauty,Brand B,High
3f1caf62-f,Home & Kitchen,Brand D,Medium
928b4b24-d,Toys,Brand A,High
fb8a4697-5,Sports,Brand D,High
4a8e60af-d,Beauty,Brand A,High
f7e31ff0-3,Clothing,Brand A,High
ed5918a0-f,Home & Kitchen,Brand A,Medium
32d01cbe-c,Electronics,Brand D,Low
eccf2ef5-f,Books,Brand D,Low
b8375129-c,Sports,Brand C,High
a8aaaab9-c,Electronics,Brand C,Low
a875d9c4-3,Beauty,Brand D,Low
7e336240-1,Clothing,Brand D,High
c2a9a44a-4,Toys,Brand A,Medium
27759c80-c,Toys,Brand C,High
0a454a94-f,Books,Brand C,Low
b7e948d3-5,Beauty,Brand D,Low
67dad671-2,Books,Brand C,Medium
89622171-7,Home & Kitchen,Brand D,Medium
6dd643ff-f,Sports,Brand C,High
a8f5b055-f,Beauty,Brand B,Medium
214f0eed-f,Books,Brand B,High
d14c5600-a,Toys,Brand C,High
4ce5173c-6,Electronics,Brand D,High
4ca008f8-5,Clothing,Brand B,High
575b7120-d,Beauty,Brand A,High
11183869-3,Home & Kitchen,Brand D,Medium
0a207bc4-2,Home & Kitchen,Brand B,High
fb219753-e,Books,Brand A,High
8423ce73-6,Home & Kitchen,Brand B,Medium
5f21f214-6,Books,Brand B,High
4e37126e-2,Beauty,Brand A,High
1155fc55-5,Home & Kitchen,Brand A,Medium
a4397891-6,Sports,Brand C,High
dfae4cb5-7,Toys,Brand B,High
a654ef13-7,Clothing,Brand A,High
e0cfa3c7-3,Toys,Brand C,Medium
f8495894-2,Toys,Brand A,Low
70243117-d,Clothing,Brand C,High
83b7dc04-5,Sports,Brand C,High
5fe989c9-0,Sports,Brand A,Medium
d08d3d0c-f,Clothing,Brand A,High
8b1f209a-9,Sports,Brand B,Medium
2821ebc6-0,Sports,Brand B,High
d3ec1491-2,Toys,Brand C,High
fca49d30-4,Books,Brand A,High
32452d43-a,Sports,Brand B,High
a60cc9d5-b,Clothing,Brand C,High
1b1beeb3-3,Sports,Brand B,Medium
933712e7-8,Sports,Brand C,High
5f56f43c-3,Beauty,Brand B,High
6b72dfda-c,Clothing,Brand A,Low
2d2a8bb5-4,Home & Kitchen,Brand D,Medium
e23f5984-b,Clothing,Brand D,High
2f050590-8,Clothing,Brand C,Medium
5f579136-a,Clothing,Brand D,High
4c529cb5-6,Home & Kitchen,Brand D,High
02b3f5ae-b,Beauty,Brand C,Low
2e43f4f8-8,Toys,Brand D,High
1b6d2e70-3,Clothing,Brand B,Medium
dce8b779-7,Electronics,Brand B,High
1db41730-b,Toys,Brand B,Medium
e7e972e1-b,Clothing,Brand A,High
6eb3c1f2-9,Home & Kitchen,Brand B,High
8dc77453-f,Toys,Brand D,Medium
a3749bf9-4,Clothing,Brand D,High
75488462-6,Books,Brand B,High
4dad1419-5,Toys,Brand A,High
a1384978-7,Beauty,Brand B,High
5c34ab2f-1,Sports,Brand A,High
25257708-b,Sports,Brand A,High
06057d1a-1,Clothing,Brand B,Medium
650935e7-9,Books,Brand A,Medium
4c7f1e50-b,Toys,Brand D,High
5b93f5af-8,Beauty,Brand B,High
ae8de22c-f,Sports,Brand D,High
84be9d60-f,Clothing,Brand A,Medium
b338a0b6-7,Beauty,Brand C,High
8037dc93-a,Toys,Brand B,Medium
56b1fa03-5,Electronics,Brand C,High
f2226ce1-5,Beauty,Brand C,High
e54a25c2-4,Electronics,Brand C,High
946ec3fd-e,Sports,Brand C,Low
412992e4-9,Sports,Brand D,High
b5aadce1-c,Clothing,Brand B,Low
7b21851a-f,Clothing,Brand D,Medium
3a2603ce-0,Beauty,Brand A,High
abd19d27-0,Beauty,Brand B,High
bc3d8d56-d,Beauty,Brand B,High
76d8a34e-b,Electronics,Brand D,High
d3076535-1,Beauty,Brand A,High
64a0dfd5-3,Beauty,Brand C,Low
cf9bf8ad-9,Beauty,Brand A,High
8e4e44c7-4,Electronics,Brand D,High
28dd3466-1,Sports,Brand D,Medium
89d4357f-0,Clothing,Brand D,Medium
8701783e-b,Home & Kitchen,Brand C,Medium
3d8c1bc0-8,Toys,Brand B,Medium
03440158-4,Toys,Brand A,High
0412d7ff-f,Electronics,Brand A,Medium
1587d0c4-b,Books,Brand C,Medium
b7ddde9c-d,Toys,Brand D,High
16fda4a4-4,Toys,Brand A,Low
7c691a42-9,Beauty,Brand B,High
0f7f7a5b-4,Home & Kitchen,Brand A,High
916c2bf4-7,Beauty,Brand D,Medium
de597029-b,Books,Brand A,High
847e77d3-d,Toys,Brand D,High
1f251a5e-3,Home & Kitchen,Brand B,High
a1ca6a6d-5,Sports,Brand C,High
594121e8-4,Sports,Brand D,High
d41e0b55-c,Toys,Brand D,Medium
0e29a6fa-2,Beauty,Brand A,High
1a4d08fc-9,Books,Brand C,High
7e42ee68-3,Beauty,Brand D,High
ce358136-a,Sports,Brand A,High
b709f015-d,Toys,Brand B,Medium
01b89dba-d,Books,Brand C,Medium
14c148fc-3,Electronics,Brand A,Low
81356275-a,Clothing,Brand C,High
e1fbcf04-4,Electronics,Brand D,Medium
74577e64-d,Books,Brand A,High
eb8bcfba-b,Books,Brand B,High
1913b9f5-f,Toys,Brand B,High
89625cd3-1,Clothing,Brand A,Medium
3c025691-9,Home & Kitchen,Brand A,High
80655c44-1,Toys,Brand C,High
da3142f3-3,Clothing,Brand A,High
aea633be-6,Toys,Brand C,High
74b9a1c6-9,Books,Brand D,Medium
6aab4de3-c,Beauty,Brand A,High
f414122f-e,Sports,Brand D,Low
08be4b5f-8,Electronics,Brand B,High
23b0c06e-4,Home & Kitchen,Brand C,High
04ccaf0f-6,Sports,Brand C,High
0dba9639-a,Home & Kitchen,Brand B,Medium
1f12847c-d,Sports,Brand D,High
ed1adb23-e,Toys,Brand C,High
7d749d16-a,Toys,Brand B,High
a0af3ec3-9,Clothing,Brand B,High
531124f2-0,Clothing,Brand B,Medium
f2dc543b-9,Home & Kitchen,Brand A,High
683396d0-8,Books,Brand D,High
86a55194-0,Toys,Brand B,Medium
5ac642e8-2,Books,Brand D,Medium
478bc891-e,Books,Brand C,Low
49502edc-e,Clothing,Brand A,High
18a5e79d-9,Books,Brand B,High
53bca148-1,Toys,Brand B,Medium
8760cdc9-2,Beauty,Brand B,Medium
71ed5cb0-b,Books,Brand C,Medium
77eebc88-5,Toys,Brand A,Low
6a975f71-2,Clothing,Brand D,High
88c5852e-1,Beauty,Brand D,Medium
a537747a-b,Electronics,Brand D,High
a9b75daf-4,Books,Brand D,High
